source	destinations_disconnected_to
JUN	MYNN
CSF1R	MYNN
UD19	MYNN
ATF6A	MYNN
RL19	MYNN
ST17B	MYNN
ABL1	MYNN
PHOP1	MYNN
SC6A4	MYNN
S22A6	MYNN
GRIK2	MYNN
ACM3	MYNN
RYR1	MYNN
S23IP	MYNN
CRBN	MYNN
MUTA	MYNN
ARGI1	MYNN
AA3R	MYNN
GBRA5	MYNN
CAH6	MYNN
FAK1	MYNN
SCNND	MYNN
CASP8	MYNN
SYRC	MYNN
CP3A4	MYNN
A4	MYNN
MRP1	MYNN
KCNN4	MYNN
PDE7A	MYNN
SCN4A	MYNN
CACB1	MYNN
DHI1	MYNN
PDIA1	MYNN
LRP2	MYNN
ESR2	MYNN
SCNNB	MYNN
NMDE4	MYNN
TY3H	MYNN
SOAT1	MYNN
NMD3A	MYNN
ASM	MYNN
S12A1	MYNN
CP1A1	MYNN
INSR2	MYNN
NCOA1	MYNN
TBE	MYNN
ITAL	MYNN
PPARG	MYNN
GSK3B	MYNN
CAC1I	MYNN
THB	MYNN
KLK3	MYNN
GBRA2	MYNN
TBB4B	MYNN
DRD4	MYNN
CLIC1	MYNN
GBRE	MYNN
RHOA	MYNN
TERT	MYNN
RL23A	MYNN
KITH	MYNN
HIF1A	MYNN
TEBP	MYNN
PERM	MYNN
TYSY	MYNN
PAR10	MYNN
NNMT	MYNN
RARB	MYNN
PK3CG	MYNN
CAC1C	MYNN
PLPL9	MYNN
OPRM	MYNN
PLMN	MYNN
ADA	MYNN
TNNC1	MYNN
J3KN87	MYNN
GBRG2	MYNN
FAD1	MYNN
PDE1A	MYNN
GLUC	MYNN
EST1	MYNN
P2RX2	MYNN
NOS3	MYNN
GSTP1	MYNN
CAH7	MYNN
IL6	MYNN
UD13	MYNN
PDE4A	MYNN
CBPB2	MYNN
KCJ11	MYNN
SCN5A	MYNN
CP21A	MYNN
CFTR	MYNN
ACM1	MYNN
GRIA2	MYNN
CPT2	MYNN
COMT	MYNN
P53	MYNN
CNGA1	MYNN
HDAC9	MYNN
KCNQ1	MYNN
PGH1	MYNN
CP2R1	MYNN
CAC1H	MYNN
CAB45	MYNN
CDK2	MYNN
SC6A2	MYNN
AK1C2	MYNN
CA2D2	MYNN
S22A8	MYNN
EBP	MYNN
NADC	MYNN
5HT5A	MYNN
AHR	MYNN
HDAC6	MYNN
MRP2	MYNN
PDE4B	MYNN
AA2AR	MYNN
PDE7B	MYNN
FAK2	MYNN
CASP3	MYNN
CATB	MYNN
CAC1S	MYNN
TA2R	MYNN
TPMT	MYNN
5HT1D	MYNN
PIM1	MYNN
AT1A1	MYNN
MMP9	MYNN
RL37	MYNN
PARP1	MYNN
RENR	MYNN
ENPL	MYNN
NR1I3	MYNN
CAH1	MYNN
SL9A7	MYNN
ACM4	MYNN
TOP1	MYNN
DHB8	MYNN
FABP6	MYNN
GABR1	MYNN
LY66C	MYNN
GLNA	MYNN
SCN1A	MYNN
HDAC3	MYNN
RENI	MYNN
