source	destinations_disconnected_to
GBRG2	RNF32
FAD1	RNF32
PDE1A	RNF32
GLUC	RNF32
EST1	RNF32
P2RX2	RNF32
NOS3	RNF32
GSTP1	RNF32
CAH7	RNF32
IL6	RNF32
UD13	RNF32
PDE4A	RNF32
CBPB2	RNF32
KCJ11	RNF32
SCN5A	RNF32
CP21A	RNF32
CFTR	RNF32
ACM1	RNF32
GRIA2	RNF32
CPT2	RNF32
COMT	RNF32
P53	RNF32
CNGA1	RNF32
HDAC9	RNF32
KCNQ1	RNF32
PGH1	RNF32
CP2R1	RNF32
CAC1H	RNF32
CAB45	RNF32
CDK2	RNF32
SC6A2	RNF32
AK1C2	RNF32
CA2D2	RNF32
S22A8	RNF32
EBP	RNF32
NADC	RNF32
5HT5A	RNF32
AHR	RNF32
HDAC6	RNF32
MRP2	RNF32
PDE4B	RNF32
AA2AR	RNF32
PDE7B	RNF32
FAK2	RNF32
CASP3	RNF32
CATB	RNF32
CAC1S	RNF32
TA2R	RNF32
TPMT	RNF32
5HT1D	RNF32
PIM1	RNF32
AT1A1	RNF32
MMP9	RNF32
RL37	RNF32
PARP1	RNF32
RENR	RNF32
ENPL	RNF32
NR1I3	RNF32
CAH1	RNF32
SL9A7	RNF32
ACM4	RNF32
TOP1	RNF32
DHB8	RNF32
FABP6	RNF32
GABR1	RNF32
LY66C	RNF32
GLNA	RNF32
SCN1A	RNF32
HDAC3	RNF32
RENI	RNF32
