ZINC00046844	00046844
ZINC00047043	00047043
ZINC00047515	00047515
ZINC00047516	00047516
ZINC00047830	00047830
ZINC00047961	00047961
ZINC00048044	00048044
ZINC00048204	00048204
ZINC00049416	00049416
ZINC00049435	00049435
ZINC00049852	00049852
ZINC00050619	00050619
ZINC00050682	00050682
ZINC00050683	00050683
ZINC00051756	00051756
ZINC00052093	00052093
ZINC00053012	00053012
ZINC00053303	00053303
ZINC00053816	00053816
ZINC00053963	00053963
ZINC00055213	00055213
ZINC00056256	00056256
ZINC00056408	00056408
ZINC00056439	00056439
ZINC00056464	00056464
ZINC00056465	00056465
ZINC00056472	00056472
ZINC00056474	00056474
ZINC00056509	00056509
ZINC00056526	00056526
ZINC00056527	00056527
ZINC00056546	00056546
ZINC00056547	00056547
ZINC00056549	00056549
ZINC00056555	00056555
ZINC00056556	00056556
ZINC00056577	00056577
ZINC00056582	00056582
ZINC00056583	00056583
ZINC00056584	00056584
ZINC00056588	00056588
ZINC00056629	00056629
ZINC00056643	00056643
ZINC00056645	00056645
ZINC00056646	00056646
ZINC00056647	00056647
ZINC00056648	00056648
ZINC00056651	00056651
ZINC00056652	00056652
ZINC00056653	00056653
ZINC00056659	00056659
ZINC00056721	00056721
ZINC00056936	00056936
ZINC00057000	00057000
ZINC00057001	00057001
ZINC00057002	00057002
ZINC00057008	00057008
ZINC00057058	00057058
ZINC00057060	00057060
ZINC00057064	00057064
ZINC00057140	00057140
ZINC00057163	00057163
ZINC00057195	00057195
ZINC00057198	00057198
ZINC00057206	00057206
ZINC00057237	00057237
ZINC00057255	00057255
ZINC00057278	00057278
ZINC00057299	00057299
ZINC00057300	00057300
ZINC00057319	00057319
ZINC00057354	00057354
ZINC00057400	00057400
ZINC00057435	00057435
ZINC00057464	00057464
ZINC00057478	00057478
ZINC00057479	00057479
ZINC00057523	00057523
ZINC00057530	00057530
ZINC00057531	00057531
ZINC00057534	00057534
ZINC00057624	00057624
ZINC00057647	00057647
ZINC00057674	00057674
ZINC00057676	00057676
ZINC00057677	00057677
ZINC00057719	00057719
ZINC00057751	00057751
ZINC00057844	00057844
ZINC00057876	00057876
ZINC00057908	00057908
ZINC00057914	00057914
ZINC00057915	00057915
ZINC00057916	00057916
ZINC00057928	00057928
ZINC00058013	00058013
ZINC00058014	00058014
ZINC00058069	00058069
ZINC00058081	00058081
ZINC00058111	00058111
ZINC00058117	00058117
ZINC00058121	00058121
ZINC00058124	00058124
ZINC00058129	00058129
ZINC00058172	00058172
ZINC00058239	00058239
ZINC00058258	00058258
ZINC00059752	00059752
ZINC00060108	00060108
ZINC00060264	00060264
ZINC00060919	00060919
ZINC00063844	00063844
ZINC00065313	00065313
ZINC00066019	00066019
ZINC00066039	00066039
ZINC00066085	00066085
ZINC00066104	00066104
ZINC00066436	00066436
ZINC00066462	00066462
ZINC00066629	00066629
ZINC00067093	00067093
ZINC00067688	00067688
ZINC00068750	00068750
ZINC00068809	00068809
ZINC00068846	00068846
ZINC00069847	00069847
ZINC00069901	00069901
ZINC00070198	00070198
ZINC00070745	00070745
ZINC00071274	00071274
ZINC00071460	00071460
ZINC00071700	00071700
ZINC00071704	00071704
ZINC00073524	00073524
ZINC00073545	00073545
ZINC00073547	00073547
ZINC00073661	00073661
ZINC00073672	00073672
ZINC00073693	00073693
ZINC00073700	00073700
ZINC00073711	00073711
ZINC00073715	00073715
ZINC00074709	00074709
ZINC00075008	00075008
ZINC00075022	00075022
ZINC00075126	00075126
ZINC00075209	00075209
ZINC00076663	00076663
ZINC00076799	00076799
ZINC00076963	00076963
ZINC00077081	00077081
ZINC00077278	00077278
ZINC00077296	00077296
ZINC00077351	00077351
ZINC00077354	00077354
ZINC00077360	00077360
ZINC00077527	00077527
ZINC00077553	00077553
ZINC00078174	00078174
ZINC00078678	00078678
ZINC00078789	00078789
ZINC00078856	00078856
ZINC00079237	00079237
ZINC00079248	00079248
ZINC00079360	00079360
ZINC00079582	00079582
ZINC00079624	00079624
ZINC00080555	00080555
ZINC00080832	00080832
ZINC00080959	00080959
ZINC00081218	00081218
ZINC00081221	00081221
ZINC00081904	00081904
ZINC00082237	00082237
ZINC00082427	00082427
ZINC00083028	00083028
ZINC00083341	00083341
ZINC00084214	00084214
ZINC00084444	00084444
ZINC00084477	00084477
ZINC00084532	00084532
ZINC00084613	00084613
ZINC00084617	00084617
ZINC00084787	00084787
ZINC00085074	00085074
ZINC00085078	00085078
ZINC00085612	00085612
ZINC00085631	00085631
ZINC00085644	00085644
ZINC00085670	00085670
ZINC00085733	00085733
ZINC00086067	00086067
ZINC00086336	00086336
ZINC00086535	00086535
ZINC00086599	00086599
ZINC00087000	00087000
ZINC00087256	00087256
ZINC00087267	00087267
ZINC00087274	00087274
ZINC00087281	00087281
ZINC00087288	00087288
ZINC00087295	00087295
ZINC00087313	00087313
ZINC00087326	00087326
ZINC00087504	00087504
ZINC00087515	00087515
ZINC00087629	00087629
ZINC00088181	00088181
ZINC00088330	00088330
ZINC00088404	00088404
ZINC00088466	00088466
ZINC00088525	00088525
ZINC00088576	00088576
ZINC00088680	00088680
ZINC00088684	00088684
ZINC00089409	00089409
ZINC00089683	00089683
ZINC00089763	00089763
ZINC00090067	00090067
ZINC00090155	00090155
ZINC00090754	00090754
ZINC00091556	00091556
ZINC00092075	00092075
ZINC00092298	00092298
ZINC00092512	00092512
ZINC00092708	00092708
ZINC00092950	00092950
ZINC00093383	00093383
ZINC00093391	00093391
ZINC00093738	00093738
ZINC00093985	00093985
ZINC00093989	00093989
ZINC00094333	00094333
ZINC00094337	00094337
ZINC00094777	00094777
ZINC00094779	00094779
ZINC00094783	00094783
ZINC00095386	00095386
ZINC00096414	00096414
ZINC00096640	00096640
ZINC00096687	00096687
ZINC00096688	00096688
ZINC00096691	00096691
ZINC00096711	00096711
ZINC00096779	00096779
ZINC00096804	00096804
ZINC00096836	00096836
ZINC00096890	00096890
ZINC00097254	00097254
ZINC00097282	00097282
ZINC00097319	00097319
ZINC00097762	00097762
ZINC00097995	00097995
ZINC00098212	00098212
ZINC00098404	00098404
ZINC00098409	00098409
ZINC00098417	00098417
ZINC00098654	00098654
ZINC00099114	00099114
ZINC00099797	00099797
ZINC00100150	00100150
ZINC00100752	00100752
ZINC00100760	00100760
ZINC00100791	00100791
ZINC00100793	00100793
ZINC00101760	00101760
ZINC00102112	00102112
ZINC00102780	00102780
ZINC00102894	00102894
ZINC00103151	00103151
ZINC00103336	00103336
ZINC00103353	00103353
ZINC00103684	00103684
ZINC00103695	00103695
ZINC00103702	00103702
ZINC00104048	00104048
ZINC00104659	00104659
ZINC00104782	00104782
ZINC00105000	00105000
ZINC00105196	00105196
ZINC00105216	00105216
ZINC00105246	00105246
ZINC00105309	00105309
ZINC00105789	00105789
ZINC00108635	00108635
ZINC00109066	00109066
ZINC00109304	00109304
ZINC00109589	00109589
ZINC00109841	00109841
ZINC00110013	00110013
ZINC00110227	00110227
ZINC00110550	00110550
ZINC00111949	00111949
ZINC00112005	00112005
ZINC00112064	00112064
ZINC00113355	00113355
ZINC00113404	00113404
ZINC00113410	00113410
ZINC00113415	00113415
ZINC00113426	00113426
ZINC00113428	00113428
ZINC00114124	00114124
ZINC00114311	00114311
ZINC00114339	00114339
ZINC00114547	00114547
ZINC00114942	00114942
ZINC00115253	00115253
ZINC00115374	00115374
ZINC00115750	00115750
ZINC00116937	00116937
ZINC00116945	00116945
ZINC00117115	00117115
ZINC00117601	00117601
ZINC00118483	00118483
ZINC00118486	00118486
ZINC00119025	00119025
ZINC00119304	00119304
ZINC00119305	00119305
ZINC00119344	00119344
ZINC00119346	00119346
ZINC00119431	00119431
ZINC00119618	00119618
ZINC00119632	00119632
ZINC00119717	00119717
ZINC00119978	00119978
ZINC00119983	00119983
ZINC00119985	00119985
ZINC00119988	00119988
ZINC00120144	00120144
ZINC00120208	00120208
ZINC00120262	00120262
ZINC00120271	00120271
ZINC00120273	00120273
ZINC00120283	00120283
ZINC00120286	00120286
ZINC00120367	00120367
ZINC00120368	00120368
ZINC00120515	00120515
ZINC00121480	00121480
ZINC00122236	00122236
ZINC00122248	00122248
ZINC00122260	00122260
ZINC00122268	00122268
ZINC00122408	00122408
ZINC00123397	00123397
ZINC00124016	00124016
ZINC00124027	00124027
ZINC00125245	00125245
ZINC00125385	00125385
ZINC00126122	00126122
ZINC00126407	00126407
ZINC00126410	00126410
ZINC00126964	00126964
ZINC00127333	00127333
ZINC00127661	00127661
ZINC00127708	00127708
ZINC00127897	00127897
ZINC00128065	00128065
ZINC00128953	00128953
ZINC00129876	00129876
ZINC00131032	00131032
ZINC00131170	00131170
ZINC00132534	00132534
ZINC00132537	00132537
ZINC00132711	00132711
ZINC00132781	00132781
ZINC00133520	00133520
ZINC00133912	00133912
ZINC00133915	00133915
ZINC00134036	00134036
ZINC00134132	00134132
ZINC00134647	00134647
ZINC00135323	00135323
ZINC00135412	00135412
ZINC00135449	00135449
ZINC00135687	00135687
ZINC00135906	00135906
ZINC00135992	00135992
ZINC00136138	00136138
ZINC00136945	00136945
ZINC00138223	00138223
ZINC00138486	00138486
ZINC00140722	00140722
ZINC00141234	00141234
ZINC00141265	00141265
ZINC00141452	00141452
ZINC00141475	00141475
ZINC00141560	00141560
ZINC00141563	00141563
ZINC00142289	00142289
ZINC00142380	00142380
ZINC00142648	00142648
ZINC00142942	00142942
ZINC00143531	00143531
ZINC00143548	00143548
ZINC00143992	00143992
ZINC00145162	00145162
ZINC00145536	00145536
ZINC00146104	00146104
ZINC00146377	00146377
ZINC00146421	00146421
ZINC00146703	00146703
ZINC00146714	00146714
ZINC00147092	00147092
ZINC00149580	00149580
ZINC00149918	00149918
ZINC00150158	00150158
ZINC00150214	00150214
ZINC00150351	00150351
ZINC00151407	00151407
ZINC00152092	00152092
ZINC00152137	00152137
ZINC00152322	00152322
ZINC00152965	00152965
ZINC00152996	00152996
ZINC00153631	00153631
ZINC00153920	00153920
ZINC00154151	00154151
ZINC00154475	00154475
ZINC00154642	00154642
ZINC00154720	00154720
ZINC00154897	00154897
ZINC00155006	00155006
ZINC00155127	00155127
ZINC00155174	00155174
ZINC00155293	00155293
ZINC00155383	00155383
ZINC00155677	00155677
ZINC00155806	00155806
ZINC00155905	00155905
ZINC00156386	00156386
ZINC00156390	00156390
ZINC00156552	00156552
ZINC00156633	00156633
ZINC00156701	00156701
ZINC00156746	00156746
ZINC00156823	00156823
ZINC00156949	00156949
ZINC00156972	00156972
ZINC00157085	00157085
ZINC00157375	00157375
ZINC00157416	00157416
ZINC00157545	00157545
ZINC00157595	00157595
ZINC00158012	00158012
ZINC00158702	00158702
ZINC00158755	00158755
ZINC00159091	00159091
ZINC00159215	00159215
ZINC00159718	00159718
ZINC00159755	00159755
ZINC00160011	00160011
ZINC00160340	00160340
ZINC00160637	00160637
ZINC00161401	00161401
ZINC00161475	00161475
ZINC00161662	00161662
ZINC00161805	00161805
ZINC00161829	00161829
ZINC00161833	00161833
ZINC00162211	00162211
ZINC00162733	00162733
ZINC00163299	00163299
ZINC00163321	00163321
ZINC00163334	00163334
ZINC00163336	00163336
ZINC00163337	00163337
ZINC00163348	00163348
ZINC00163634	00163634
ZINC00164422	00164422
ZINC00164581	00164581
ZINC00164635	00164635
ZINC00164777	00164777
ZINC00164954	00164954
ZINC00165587	00165587
ZINC00165878	00165878
ZINC00165976	00165976
ZINC00167633	00167633
ZINC00168475	00168475
ZINC00169533	00169533
ZINC00169542	00169542
ZINC00169811	00169811
ZINC00169997	00169997
ZINC00170852	00170852
ZINC00170907	00170907
ZINC00171055	00171055
ZINC00171065	00171065
ZINC00171073	00171073
ZINC00171079	00171079
ZINC00171152	00171152
ZINC00171154	00171154
ZINC00171553	00171553
ZINC00171580	00171580
ZINC00171669	00171669
ZINC00171737	00171737
ZINC00171738	00171738
ZINC00171740	00171740
ZINC00171743	00171743
ZINC00171814	00171814
ZINC00171938	00171938
ZINC00172316	00172316
ZINC00172369	00172369
ZINC00172632	00172632
ZINC00172633	00172633
ZINC00172636	00172636
ZINC00173788	00173788
ZINC00174849	00174849
ZINC00175212	00175212
ZINC00175335	00175335
ZINC00177585	00177585
ZINC00177887	00177887
ZINC00177888	00177888
ZINC00178335	00178335
ZINC00178337	00178337
ZINC00178563	00178563
ZINC00178572	00178572
ZINC00179533	00179533
ZINC00179593	00179593
ZINC00180701	00180701
ZINC00180705	00180705
ZINC00180806	00180806
ZINC00182146	00182146
ZINC00182224	00182224
ZINC00184018	00184018
ZINC00184798	00184798
ZINC00186459	00186459
ZINC00186825	00186825
ZINC00187107	00187107
ZINC00188371	00188371
ZINC00188419	00188419
ZINC00189552	00189552
ZINC00190251	00190251
ZINC00190428	00190428
ZINC00192156	00192156
ZINC00192778	00192778
ZINC00193347	00193347
ZINC00193791	00193791
ZINC00194080	00194080
ZINC00194811	00194811
ZINC00194813	00194813
ZINC00194814	00194814
ZINC00194815	00194815
ZINC00196130	00196130
ZINC00196523	00196523
ZINC00196662	00196662
ZINC00196663	00196663
ZINC00197290	00197290
ZINC00198826	00198826
ZINC00200993	00200993
ZINC00201053	00201053
ZINC00204903	00204903
ZINC00205125	00205125
ZINC00205303	00205303
ZINC00205636	00205636
ZINC00206268	00206268
ZINC00206382	00206382
ZINC00206684	00206684
ZINC00207239	00207239
ZINC00209104	00209104
ZINC00209572	00209572
ZINC00210352	00210352
ZINC00210586	00210586
ZINC00213065	00213065
ZINC00213761	00213761
ZINC00216834	00216834
ZINC00216961	00216961
ZINC00217276	00217276
ZINC00217279	00217279
ZINC00225784	00225784
ZINC00225950	00225950
ZINC00225957	00225957
ZINC00228758	00228758
ZINC00228765	00228765
ZINC00229432	00229432
ZINC00230033	00230033
ZINC00231911	00231911
ZINC00235502	00235502
ZINC00235505	00235505
ZINC00235508	00235508
ZINC00235512	00235512
ZINC00236100	00236100
ZINC00236110	00236110
ZINC00236276	00236276
ZINC00236623	00236623
ZINC00238077	00238077
ZINC00240941	00240941
ZINC00243356	00243356
ZINC00244033	00244033
ZINC00244514	00244514
ZINC00244546	00244546
ZINC00244550	00244550
ZINC00245008	00245008
ZINC00245045	00245045
ZINC00245648	00245648
ZINC00246644	00246644
ZINC00251004	00251004
ZINC00253122	00253122
ZINC00257134	00257134
ZINC00257247	00257247
ZINC00257983	00257983
ZINC00262568	00262568
ZINC00264448	00264448
ZINC00265291	00265291
ZINC00265874	00265874
ZINC00266028	00266028
ZINC00266073	00266073
ZINC00266941	00266941
ZINC00267589	00267589
ZINC00269575	00269575
ZINC00270639	00270639
ZINC00271983	00271983
ZINC00272582	00272582
ZINC00272979	00272979
ZINC00273815	00273815
ZINC00274067	00274067
ZINC00274998	00274998
ZINC00280585	00280585
ZINC00281158	00281158
ZINC00281160	00281160
ZINC00281656	00281656
ZINC00282205	00282205
ZINC00284966	00284966
ZINC00287294	00287294
