source	destinations_disconnected_to
MDR1	SZT2
5HT1A	SZT2
CP19A	SZT2
ARY1	SZT2
5HT2A	SZT2
G6PD	SZT2
PYRD	SZT2
GBRB2	SZT2
IKBA	SZT2
THRB	SZT2
GPX1	SZT2
TNNC2	SZT2
S22AB	SZT2
PDE5A	SZT2
TGFB1	SZT2
TOP2A	SZT2
RL23	SZT2
PDK3	SZT2
EDNRA	SZT2
TF65	SZT2
KAP0	SZT2
PPIF	SZT2
RL15	SZT2
KCNH2	SZT2
PDE4C	SZT2
ABCC8	SZT2
J3KPA4	SZT2
HDAC8	SZT2
GBRD	SZT2
CCKN	SZT2
ADCY5	SZT2
ATPA	SZT2
ATPG	SZT2
CAC1G	SZT2
LDHB	SZT2
JUN	SZT2
CSF1R	SZT2
UD19	SZT2
ATF6A	SZT2
RL19	SZT2
ST17B	SZT2
ABL1	SZT2
PHOP1	SZT2
SC6A4	SZT2
S22A6	SZT2
GRIK2	SZT2
ACM3	SZT2
RYR1	SZT2
S23IP	SZT2
CRBN	SZT2
MUTA	SZT2
ARGI1	SZT2
AA3R	SZT2
GBRA5	SZT2
CAH6	SZT2
FAK1	SZT2
SCNND	SZT2
CASP8	SZT2
SYRC	SZT2
CP3A4	SZT2
A4	SZT2
MRP1	SZT2
KCNN4	SZT2
PDE7A	SZT2
SCN4A	SZT2
CACB1	SZT2
DHI1	SZT2
PDIA1	SZT2
LRP2	SZT2
ESR2	SZT2
SCNNB	SZT2
NMDE4	SZT2
TY3H	SZT2
SOAT1	SZT2
NMD3A	SZT2
ASM	SZT2
S12A1	SZT2
CP1A1	SZT2
INSR2	SZT2
NCOA1	SZT2
TBE	SZT2
ITAL	SZT2
PPARG	SZT2
GSK3B	SZT2
CAC1I	SZT2
THB	SZT2
KLK3	SZT2
GBRA2	SZT2
TBB4B	SZT2
DRD4	SZT2
CLIC1	SZT2
GBRE	SZT2
RHOA	SZT2
TERT	SZT2
RL23A	SZT2
KITH	SZT2
HIF1A	SZT2
TEBP	SZT2
PERM	SZT2
TYSY	SZT2
PAR10	SZT2
NNMT	SZT2
RARB	SZT2
PK3CG	SZT2
CAC1C	SZT2
PLPL9	SZT2
OPRM	SZT2
PLMN	SZT2
ADA	SZT2
TNNC1	SZT2
J3KN87	SZT2
GBRG2	SZT2
FAD1	SZT2
PDE1A	SZT2
GLUC	SZT2
EST1	SZT2
P2RX2	SZT2
NOS3	SZT2
GSTP1	SZT2
CAH7	SZT2
IL6	SZT2
UD13	SZT2
PDE4A	SZT2
CBPB2	SZT2
KCJ11	SZT2
SCN5A	SZT2
CP21A	SZT2
CFTR	SZT2
ACM1	SZT2
GRIA2	SZT2
CPT2	SZT2
COMT	SZT2
P53	SZT2
CNGA1	SZT2
HDAC9	SZT2
KCNQ1	SZT2
PGH1	SZT2
CP2R1	SZT2
CAC1H	SZT2
CAB45	SZT2
CDK2	SZT2
SC6A2	SZT2
AK1C2	SZT2
CA2D2	SZT2
S22A8	SZT2
EBP	SZT2
NADC	SZT2
5HT5A	SZT2
AHR	SZT2
HDAC6	SZT2
MRP2	SZT2
PDE4B	SZT2
AA2AR	SZT2
PDE7B	SZT2
FAK2	SZT2
CASP3	SZT2
CATB	SZT2
CAC1S	SZT2
TA2R	SZT2
TPMT	SZT2
5HT1D	SZT2
PIM1	SZT2
AT1A1	SZT2
MMP9	SZT2
RL37	SZT2
PARP1	SZT2
RENR	SZT2
ENPL	SZT2
NR1I3	SZT2
CAH1	SZT2
SL9A7	SZT2
ACM4	SZT2
TOP1	SZT2
DHB8	SZT2
FABP6	SZT2
GABR1	SZT2
LY66C	SZT2
GLNA	SZT2
SCN1A	SZT2
HDAC3	SZT2
RENI	SZT2
