source	destinations_disconnected_to
HDAC1	MBNL2
PNPH	MBNL2
ADA2B	MBNL2
TRFL	MBNL2
ALBU	MBNL2
FMO3	MBNL2
PLK1	MBNL2
SGMR1	MBNL2
GUAA	MBNL2
QOR	MBNL2
GCR	MBNL2
CATD	MBNL2
MIF	MBNL2
HPGDS	MBNL2
MKNK1	MBNL2
P2RY2	MBNL2
S12A4	MBNL2
EGFR	MBNL2
NFKB1	MBNL2
PGFRB	MBNL2
ANT3	MBNL2
GTR1	MBNL2
MK10	MBNL2
CAMLG	MBNL2
HEMH	MBNL2
MTRR	MBNL2
NQO1	MBNL2
ACH10	MBNL2
FMO4	MBNL2
DRD5	MBNL2
TRY1	MBNL2
SCNAA	MBNL2
GBRG3	MBNL2
PDE8B	MBNL2
KCNA2	MBNL2
IFNA2	MBNL2
AA1R	MBNL2
MAPK2	MBNL2
PK3CD	MBNL2
HRH4	MBNL2
GBRB1	MBNL2
HCN2	MBNL2
RL26L	MBNL2
DMTA2	MBNL2
6PGD	MBNL2
GRP78	MBNL2
PSIP1	MBNL2
AT1A4	MBNL2
GLR	MBNL2
OPRK	MBNL2
ATPB	MBNL2
STMN4	MBNL2
CACB2	MBNL2
NMDZ1	MBNL2
SC6A3	MBNL2
ST2B1	MBNL2
TBG1	MBNL2
ESR1	MBNL2
CREB1	MBNL2
5HT1B	MBNL2
ERBB2	MBNL2
HDAC7	MBNL2
KCC1B	MBNL2
TBD	MBNL2
TOP2B	MBNL2
3BHS1	MBNL2
ATP4A	MBNL2
LOX5	MBNL2
UD3A1	MBNL2
BDNF	MBNL2
GBRA1	MBNL2
FOS	MBNL2
SHBG	MBNL2
ODP2	MBNL2
ABCA1	MBNL2
DYR	MBNL2
P85A	MBNL2
SIR1	MBNL2
MTHR	MBNL2
ADCL2	MBNL2
IBP3	MBNL2
DDR1	MBNL2
CP46A	MBNL2
SCN2A	MBNL2
IL4	MBNL2
NPS	MBNL2
NMDE1	MBNL2
AOFB	MBNL2
RL13A	MBNL2
S22A2	MBNL2
CALY	MBNL2
S12A5	MBNL2
PK3CA	MBNL2
PDE4D	MBNL2
KIF11	MBNL2
NR1I2	MBNL2
NISCH	MBNL2
NFKB2	MBNL2
ITK	MBNL2
PPIA	MBNL2
MMAA	MBNL2
PA24A	MBNL2
HYES	MBNL2
CP2C8	MBNL2
CAC1D	MBNL2
SCNNA	MBNL2
DRD3	MBNL2
IOD1	MBNL2
AAKB1	MBNL2
ARY2	MBNL2
DOPO	MBNL2
PDE3A	MBNL2
TR10B	MBNL2
ADA1B	MBNL2
C9JK77	MBNL2
MYLK3	MBNL2
PDE1B	MBNL2
MYH9	MBNL2
TRI15	MBNL2
HPRT	MBNL2
ADRB2	MBNL2
LIPL	MBNL2
MDR1	MBNL2
5HT1A	MBNL2
CP19A	MBNL2
ARY1	MBNL2
5HT2A	MBNL2
G6PD	MBNL2
PYRD	MBNL2
GBRB2	MBNL2
IKBA	MBNL2
THRB	MBNL2
GPX1	MBNL2
TNNC2	MBNL2
S22AB	MBNL2
PDE5A	MBNL2
TGFB1	MBNL2
TOP2A	MBNL2
RL23	MBNL2
PDK3	MBNL2
EDNRA	MBNL2
TF65	MBNL2
KAP0	MBNL2
PPIF	MBNL2
RL15	MBNL2
KCNH2	MBNL2
PDE4C	MBNL2
ABCC8	MBNL2
J3KPA4	MBNL2
HDAC8	MBNL2
GBRD	MBNL2
CCKN	MBNL2
ADCY5	MBNL2
ATPA	MBNL2
ATPG	MBNL2
CAC1G	MBNL2
LDHB	MBNL2
JUN	MBNL2
CSF1R	MBNL2
UD19	MBNL2
ATF6A	MBNL2
RL19	MBNL2
ST17B	MBNL2
ABL1	MBNL2
PHOP1	MBNL2
SC6A4	MBNL2
S22A6	MBNL2
GRIK2	MBNL2
ACM3	MBNL2
RYR1	MBNL2
S23IP	MBNL2
CRBN	MBNL2
MUTA	MBNL2
ARGI1	MBNL2
AA3R	MBNL2
GBRA5	MBNL2
CAH6	MBNL2
FAK1	MBNL2
SCNND	MBNL2
CASP8	MBNL2
SYRC	MBNL2
CP3A4	MBNL2
A4	MBNL2
MRP1	MBNL2
KCNN4	MBNL2
PDE7A	MBNL2
SCN4A	MBNL2
CACB1	MBNL2
DHI1	MBNL2
PDIA1	MBNL2
LRP2	MBNL2
ESR2	MBNL2
SCNNB	MBNL2
NMDE4	MBNL2
TY3H	MBNL2
SOAT1	MBNL2
NMD3A	MBNL2
ASM	MBNL2
S12A1	MBNL2
CP1A1	MBNL2
INSR2	MBNL2
NCOA1	MBNL2
TBE	MBNL2
ITAL	MBNL2
PPARG	MBNL2
GSK3B	MBNL2
CAC1I	MBNL2
THB	MBNL2
KLK3	MBNL2
GBRA2	MBNL2
TBB4B	MBNL2
DRD4	MBNL2
CLIC1	MBNL2
GBRE	MBNL2
RHOA	MBNL2
TERT	MBNL2
RL23A	MBNL2
KITH	MBNL2
HIF1A	MBNL2
TEBP	MBNL2
PERM	MBNL2
TYSY	MBNL2
PAR10	MBNL2
NNMT	MBNL2
RARB	MBNL2
PK3CG	MBNL2
CAC1C	MBNL2
PLPL9	MBNL2
OPRM	MBNL2
PLMN	MBNL2
ADA	MBNL2
TNNC1	MBNL2
J3KN87	MBNL2
GBRG2	MBNL2
FAD1	MBNL2
PDE1A	MBNL2
GLUC	MBNL2
EST1	MBNL2
P2RX2	MBNL2
NOS3	MBNL2
GSTP1	MBNL2
CAH7	MBNL2
IL6	MBNL2
UD13	MBNL2
PDE4A	MBNL2
CBPB2	MBNL2
KCJ11	MBNL2
SCN5A	MBNL2
CP21A	MBNL2
CFTR	MBNL2
ACM1	MBNL2
GRIA2	MBNL2
CPT2	MBNL2
COMT	MBNL2
P53	MBNL2
CNGA1	MBNL2
HDAC9	MBNL2
KCNQ1	MBNL2
PGH1	MBNL2
CP2R1	MBNL2
CAC1H	MBNL2
CAB45	MBNL2
CDK2	MBNL2
SC6A2	MBNL2
AK1C2	MBNL2
CA2D2	MBNL2
S22A8	MBNL2
EBP	MBNL2
NADC	MBNL2
5HT5A	MBNL2
AHR	MBNL2
HDAC6	MBNL2
MRP2	MBNL2
PDE4B	MBNL2
AA2AR	MBNL2
PDE7B	MBNL2
FAK2	MBNL2
CASP3	MBNL2
CATB	MBNL2
CAC1S	MBNL2
TA2R	MBNL2
TPMT	MBNL2
5HT1D	MBNL2
PIM1	MBNL2
AT1A1	MBNL2
MMP9	MBNL2
RL37	MBNL2
PARP1	MBNL2
RENR	MBNL2
ENPL	MBNL2
NR1I3	MBNL2
CAH1	MBNL2
SL9A7	MBNL2
ACM4	MBNL2
TOP1	MBNL2
DHB8	MBNL2
FABP6	MBNL2
GABR1	MBNL2
LY66C	MBNL2
GLNA	MBNL2
SCN1A	MBNL2
HDAC3	MBNL2
RENI	MBNL2
