source	destinations_disconnected_to
MAPK2	MXRA7
PK3CD	MXRA7
HRH4	MXRA7
GBRB1	MXRA7
HCN2	MXRA7
RL26L	MXRA7
DMTA2	MXRA7
6PGD	MXRA7
GRP78	MXRA7
PSIP1	MXRA7
AT1A4	MXRA7
GLR	MXRA7
OPRK	MXRA7
ATPB	MXRA7
STMN4	MXRA7
CACB2	MXRA7
NMDZ1	MXRA7
SC6A3	MXRA7
ST2B1	MXRA7
TBG1	MXRA7
ESR1	MXRA7
CREB1	MXRA7
5HT1B	MXRA7
ERBB2	MXRA7
HDAC7	MXRA7
KCC1B	MXRA7
TBD	MXRA7
TOP2B	MXRA7
3BHS1	MXRA7
ATP4A	MXRA7
LOX5	MXRA7
UD3A1	MXRA7
BDNF	MXRA7
GBRA1	MXRA7
FOS	MXRA7
SHBG	MXRA7
ODP2	MXRA7
ABCA1	MXRA7
DYR	MXRA7
P85A	MXRA7
SIR1	MXRA7
MTHR	MXRA7
ADCL2	MXRA7
IBP3	MXRA7
DDR1	MXRA7
CP46A	MXRA7
SCN2A	MXRA7
IL4	MXRA7
NPS	MXRA7
NMDE1	MXRA7
AOFB	MXRA7
RL13A	MXRA7
S22A2	MXRA7
CALY	MXRA7
S12A5	MXRA7
PK3CA	MXRA7
PDE4D	MXRA7
KIF11	MXRA7
NR1I2	MXRA7
NISCH	MXRA7
NFKB2	MXRA7
ITK	MXRA7
PPIA	MXRA7
MMAA	MXRA7
PA24A	MXRA7
HYES	MXRA7
CP2C8	MXRA7
CAC1D	MXRA7
SCNNA	MXRA7
DRD3	MXRA7
IOD1	MXRA7
AAKB1	MXRA7
ARY2	MXRA7
DOPO	MXRA7
PDE3A	MXRA7
TR10B	MXRA7
ADA1B	MXRA7
C9JK77	MXRA7
MYLK3	MXRA7
PDE1B	MXRA7
MYH9	MXRA7
TRI15	MXRA7
HPRT	MXRA7
ADRB2	MXRA7
LIPL	MXRA7
MDR1	MXRA7
5HT1A	MXRA7
CP19A	MXRA7
ARY1	MXRA7
5HT2A	MXRA7
G6PD	MXRA7
PYRD	MXRA7
GBRB2	MXRA7
IKBA	MXRA7
THRB	MXRA7
GPX1	MXRA7
TNNC2	MXRA7
S22AB	MXRA7
PDE5A	MXRA7
TGFB1	MXRA7
TOP2A	MXRA7
RL23	MXRA7
PDK3	MXRA7
EDNRA	MXRA7
TF65	MXRA7
KAP0	MXRA7
PPIF	MXRA7
RL15	MXRA7
KCNH2	MXRA7
PDE4C	MXRA7
ABCC8	MXRA7
J3KPA4	MXRA7
HDAC8	MXRA7
GBRD	MXRA7
CCKN	MXRA7
ADCY5	MXRA7
ATPA	MXRA7
ATPG	MXRA7
CAC1G	MXRA7
LDHB	MXRA7
JUN	MXRA7
CSF1R	MXRA7
UD19	MXRA7
ATF6A	MXRA7
RL19	MXRA7
ST17B	MXRA7
ABL1	MXRA7
PHOP1	MXRA7
SC6A4	MXRA7
S22A6	MXRA7
GRIK2	MXRA7
ACM3	MXRA7
RYR1	MXRA7
S23IP	MXRA7
CRBN	MXRA7
MUTA	MXRA7
ARGI1	MXRA7
AA3R	MXRA7
GBRA5	MXRA7
CAH6	MXRA7
FAK1	MXRA7
SCNND	MXRA7
CASP8	MXRA7
SYRC	MXRA7
CP3A4	MXRA7
A4	MXRA7
MRP1	MXRA7
KCNN4	MXRA7
PDE7A	MXRA7
SCN4A	MXRA7
CACB1	MXRA7
DHI1	MXRA7
PDIA1	MXRA7
LRP2	MXRA7
ESR2	MXRA7
SCNNB	MXRA7
NMDE4	MXRA7
TY3H	MXRA7
SOAT1	MXRA7
NMD3A	MXRA7
ASM	MXRA7
S12A1	MXRA7
CP1A1	MXRA7
INSR2	MXRA7
NCOA1	MXRA7
TBE	MXRA7
ITAL	MXRA7
PPARG	MXRA7
GSK3B	MXRA7
CAC1I	MXRA7
THB	MXRA7
KLK3	MXRA7
GBRA2	MXRA7
TBB4B	MXRA7
DRD4	MXRA7
CLIC1	MXRA7
GBRE	MXRA7
RHOA	MXRA7
TERT	MXRA7
RL23A	MXRA7
KITH	MXRA7
HIF1A	MXRA7
TEBP	MXRA7
PERM	MXRA7
TYSY	MXRA7
PAR10	MXRA7
NNMT	MXRA7
RARB	MXRA7
PK3CG	MXRA7
CAC1C	MXRA7
PLPL9	MXRA7
OPRM	MXRA7
PLMN	MXRA7
ADA	MXRA7
TNNC1	MXRA7
J3KN87	MXRA7
GBRG2	MXRA7
FAD1	MXRA7
PDE1A	MXRA7
GLUC	MXRA7
EST1	MXRA7
P2RX2	MXRA7
NOS3	MXRA7
GSTP1	MXRA7
CAH7	MXRA7
IL6	MXRA7
UD13	MXRA7
PDE4A	MXRA7
CBPB2	MXRA7
KCJ11	MXRA7
SCN5A	MXRA7
CP21A	MXRA7
CFTR	MXRA7
ACM1	MXRA7
GRIA2	MXRA7
CPT2	MXRA7
COMT	MXRA7
P53	MXRA7
CNGA1	MXRA7
HDAC9	MXRA7
KCNQ1	MXRA7
PGH1	MXRA7
CP2R1	MXRA7
CAC1H	MXRA7
CAB45	MXRA7
CDK2	MXRA7
SC6A2	MXRA7
AK1C2	MXRA7
CA2D2	MXRA7
S22A8	MXRA7
EBP	MXRA7
NADC	MXRA7
5HT5A	MXRA7
AHR	MXRA7
HDAC6	MXRA7
MRP2	MXRA7
PDE4B	MXRA7
AA2AR	MXRA7
PDE7B	MXRA7
FAK2	MXRA7
CASP3	MXRA7
CATB	MXRA7
CAC1S	MXRA7
TA2R	MXRA7
TPMT	MXRA7
5HT1D	MXRA7
PIM1	MXRA7
AT1A1	MXRA7
MMP9	MXRA7
RL37	MXRA7
PARP1	MXRA7
RENR	MXRA7
ENPL	MXRA7
NR1I3	MXRA7
CAH1	MXRA7
SL9A7	MXRA7
ACM4	MXRA7
TOP1	MXRA7
DHB8	MXRA7
FABP6	MXRA7
GABR1	MXRA7
LY66C	MXRA7
GLNA	MXRA7
SCN1A	MXRA7
HDAC3	MXRA7
RENI	MXRA7
