source	destinations_disconnected_to
CP2C9	DHRS7
TBA1A	DHRS7
IL2RA	DHRS7
PPB1	DHRS7
PD2R	DHRS7
Q71TU5	DHRS7
DCE1	DHRS7
GBRG1	DHRS7
FGFR2	DHRS7
IMPA1	DHRS7
ACM2	DHRS7
IL8	DHRS7
5HT6R	DHRS7
KPCT	DHRS7
AOC1	DHRS7
PCNA	DHRS7
KSYK	DHRS7
CAH9	DHRS7
RL11	DHRS7
CACB3	DHRS7
HMDH	DHRS7
GBRA4	DHRS7
KIT	DHRS7
AOFA	DHRS7
NEP	DHRS7
GLYC	DHRS7
NCOA2	DHRS7
5HT1E	DHRS7
TBA4A	DHRS7
METH	DHRS7
LDHA	DHRS7
MK08	DHRS7
IGHG4	DHRS7
CP2CJ	DHRS7
RXRA	DHRS7
PA2GA	DHRS7
CP131	DHRS7
ACACB	DHRS7
PTHY	DHRS7
IL10	DHRS7
CAH2	DHRS7
OPRD	DHRS7
AAPK1	DHRS7
PDPK1	DHRS7
ADRB3	DHRS7
C11B1	DHRS7
GBRP	DHRS7
ROCK2	DHRS7
RL8	DHRS7
ADCY2	DHRS7
PHOP2	DHRS7
CAH12	DHRS7
S10A4	DHRS7
GRIK1	DHRS7
CBG	DHRS7
PRGR	DHRS7
HCAR2	DHRS7
DNMT1	DHRS7
PGH2	DHRS7
CAC1F	DHRS7
ADA2C	DHRS7
S15A1	DHRS7
ADA1A	DHRS7
A1AG2	DHRS7
OX1R	DHRS7
KCMA1	DHRS7
NMDE3	DHRS7
HIBCH	DHRS7
IPKA	DHRS7
S22AI	DHRS7
S29A1	DHRS7
HDAC1	DHRS7
PNPH	DHRS7
ADA2B	DHRS7
TRFL	DHRS7
ALBU	DHRS7
FMO3	DHRS7
PLK1	DHRS7
SGMR1	DHRS7
GUAA	DHRS7
QOR	DHRS7
GCR	DHRS7
CATD	DHRS7
MIF	DHRS7
HPGDS	DHRS7
MKNK1	DHRS7
P2RY2	DHRS7
S12A4	DHRS7
EGFR	DHRS7
NFKB1	DHRS7
PGFRB	DHRS7
ANT3	DHRS7
GTR1	DHRS7
MK10	DHRS7
CAMLG	DHRS7
HEMH	DHRS7
MTRR	DHRS7
NQO1	DHRS7
ACH10	DHRS7
FMO4	DHRS7
DRD5	DHRS7
TRY1	DHRS7
SCNAA	DHRS7
GBRG3	DHRS7
PDE8B	DHRS7
KCNA2	DHRS7
IFNA2	DHRS7
AA1R	DHRS7
MAPK2	DHRS7
PK3CD	DHRS7
HRH4	DHRS7
GBRB1	DHRS7
HCN2	DHRS7
RL26L	DHRS7
DMTA2	DHRS7
6PGD	DHRS7
GRP78	DHRS7
PSIP1	DHRS7
AT1A4	DHRS7
GLR	DHRS7
OPRK	DHRS7
ATPB	DHRS7
STMN4	DHRS7
CACB2	DHRS7
NMDZ1	DHRS7
SC6A3	DHRS7
ST2B1	DHRS7
TBG1	DHRS7
ESR1	DHRS7
CREB1	DHRS7
5HT1B	DHRS7
ERBB2	DHRS7
HDAC7	DHRS7
KCC1B	DHRS7
TBD	DHRS7
TOP2B	DHRS7
3BHS1	DHRS7
ATP4A	DHRS7
LOX5	DHRS7
UD3A1	DHRS7
BDNF	DHRS7
GBRA1	DHRS7
FOS	DHRS7
SHBG	DHRS7
ODP2	DHRS7
ABCA1	DHRS7
DYR	DHRS7
P85A	DHRS7
SIR1	DHRS7
MTHR	DHRS7
ADCL2	DHRS7
IBP3	DHRS7
DDR1	DHRS7
CP46A	DHRS7
SCN2A	DHRS7
IL4	DHRS7
NPS	DHRS7
NMDE1	DHRS7
AOFB	DHRS7
RL13A	DHRS7
S22A2	DHRS7
CALY	DHRS7
S12A5	DHRS7
PK3CA	DHRS7
PDE4D	DHRS7
KIF11	DHRS7
NR1I2	DHRS7
NISCH	DHRS7
NFKB2	DHRS7
ITK	DHRS7
PPIA	DHRS7
MMAA	DHRS7
PA24A	DHRS7
HYES	DHRS7
CP2C8	DHRS7
CAC1D	DHRS7
SCNNA	DHRS7
DRD3	DHRS7
IOD1	DHRS7
AAKB1	DHRS7
ARY2	DHRS7
DOPO	DHRS7
PDE3A	DHRS7
TR10B	DHRS7
ADA1B	DHRS7
C9JK77	DHRS7
MYLK3	DHRS7
PDE1B	DHRS7
MYH9	DHRS7
TRI15	DHRS7
HPRT	DHRS7
ADRB2	DHRS7
LIPL	DHRS7
MDR1	DHRS7
5HT1A	DHRS7
CP19A	DHRS7
ARY1	DHRS7
5HT2A	DHRS7
G6PD	DHRS7
PYRD	DHRS7
GBRB2	DHRS7
IKBA	DHRS7
THRB	DHRS7
GPX1	DHRS7
TNNC2	DHRS7
S22AB	DHRS7
PDE5A	DHRS7
TGFB1	DHRS7
TOP2A	DHRS7
RL23	DHRS7
PDK3	DHRS7
EDNRA	DHRS7
TF65	DHRS7
KAP0	DHRS7
PPIF	DHRS7
RL15	DHRS7
KCNH2	DHRS7
PDE4C	DHRS7
ABCC8	DHRS7
J3KPA4	DHRS7
HDAC8	DHRS7
GBRD	DHRS7
CCKN	DHRS7
ADCY5	DHRS7
ATPA	DHRS7
ATPG	DHRS7
CAC1G	DHRS7
LDHB	DHRS7
JUN	DHRS7
CSF1R	DHRS7
UD19	DHRS7
ATF6A	DHRS7
RL19	DHRS7
ST17B	DHRS7
ABL1	DHRS7
PHOP1	DHRS7
SC6A4	DHRS7
S22A6	DHRS7
GRIK2	DHRS7
ACM3	DHRS7
RYR1	DHRS7
S23IP	DHRS7
CRBN	DHRS7
MUTA	DHRS7
ARGI1	DHRS7
AA3R	DHRS7
GBRA5	DHRS7
CAH6	DHRS7
FAK1	DHRS7
SCNND	DHRS7
CASP8	DHRS7
SYRC	DHRS7
CP3A4	DHRS7
A4	DHRS7
MRP1	DHRS7
KCNN4	DHRS7
PDE7A	DHRS7
SCN4A	DHRS7
CACB1	DHRS7
DHI1	DHRS7
PDIA1	DHRS7
LRP2	DHRS7
ESR2	DHRS7
SCNNB	DHRS7
NMDE4	DHRS7
TY3H	DHRS7
SOAT1	DHRS7
NMD3A	DHRS7
ASM	DHRS7
S12A1	DHRS7
CP1A1	DHRS7
INSR2	DHRS7
NCOA1	DHRS7
TBE	DHRS7
ITAL	DHRS7
PPARG	DHRS7
GSK3B	DHRS7
CAC1I	DHRS7
THB	DHRS7
KLK3	DHRS7
GBRA2	DHRS7
TBB4B	DHRS7
DRD4	DHRS7
CLIC1	DHRS7
GBRE	DHRS7
RHOA	DHRS7
TERT	DHRS7
RL23A	DHRS7
KITH	DHRS7
HIF1A	DHRS7
TEBP	DHRS7
PERM	DHRS7
TYSY	DHRS7
PAR10	DHRS7
NNMT	DHRS7
RARB	DHRS7
PK3CG	DHRS7
CAC1C	DHRS7
PLPL9	DHRS7
OPRM	DHRS7
PLMN	DHRS7
ADA	DHRS7
TNNC1	DHRS7
J3KN87	DHRS7
GBRG2	DHRS7
FAD1	DHRS7
PDE1A	DHRS7
GLUC	DHRS7
EST1	DHRS7
P2RX2	DHRS7
NOS3	DHRS7
GSTP1	DHRS7
CAH7	DHRS7
IL6	DHRS7
UD13	DHRS7
PDE4A	DHRS7
CBPB2	DHRS7
KCJ11	DHRS7
SCN5A	DHRS7
CP21A	DHRS7
CFTR	DHRS7
ACM1	DHRS7
GRIA2	DHRS7
CPT2	DHRS7
COMT	DHRS7
P53	DHRS7
CNGA1	DHRS7
HDAC9	DHRS7
KCNQ1	DHRS7
PGH1	DHRS7
CP2R1	DHRS7
CAC1H	DHRS7
CAB45	DHRS7
CDK2	DHRS7
SC6A2	DHRS7
AK1C2	DHRS7
CA2D2	DHRS7
S22A8	DHRS7
EBP	DHRS7
NADC	DHRS7
5HT5A	DHRS7
AHR	DHRS7
HDAC6	DHRS7
MRP2	DHRS7
PDE4B	DHRS7
AA2AR	DHRS7
PDE7B	DHRS7
FAK2	DHRS7
CASP3	DHRS7
CATB	DHRS7
CAC1S	DHRS7
TA2R	DHRS7
TPMT	DHRS7
5HT1D	DHRS7
PIM1	DHRS7
AT1A1	DHRS7
MMP9	DHRS7
RL37	DHRS7
PARP1	DHRS7
RENR	DHRS7
ENPL	DHRS7
NR1I3	DHRS7
CAH1	DHRS7
SL9A7	DHRS7
ACM4	DHRS7
TOP1	DHRS7
DHB8	DHRS7
FABP6	DHRS7
GABR1	DHRS7
LY66C	DHRS7
GLNA	DHRS7
SCN1A	DHRS7
HDAC3	DHRS7
RENI	DHRS7
